Arquivo,Tamanho (KB),Data Modificação
TG073_73213_67955_01129_073_20260306000155_91.13.BIN,22.62,06/03/2026 00:02
TG073_73201_67649_00832_073_20260306130350_91.13.BIN,21.45,06/03/2026 13:03
TG073_73203_68259_00018_073_20260306053653_91.13.BIN,9.92,06/03/2026 05:37
TG073_73203_68259_00019_073_20260306080419_91.13.BIN,17.72,06/03/2026 08:03
TG073_73204_67804_00954_073_20260306124134_91.13.BIN,35.74,06/03/2026 12:40
TG073_73204_67804_00955_073_20260306193611_91.13.BIN,14.26,06/03/2026 19:36
TG073_73205_67910_00388_073_20260306090920_91.13.BIN,25.55,06/03/2026 09:08
TG073_73206_67655_00778_073_20260306083135_91.13.BIN,22.55,06/03/2026 08:45
TG073_73206_67655_00779_073_20260306204136_91.13.BIN,27.68,06/03/2026 20:40
TG073_73207_67539_00993_073_20260306135723_91.13.BIN,38.49,06/03/2026 13:56
TG073_73208_68097_01144_073_20260306122410_91.13.BIN,40.21,06/03/2026 20:51
TG073_73208_68097_01145_073_20260306205243_91.13.BIN,22.46,06/03/2026 20:51
TG073_73209_67705_00066_073_20260306180004_91.13.BIN,47.99,06/03/2026 17:58
TG073_73211_68084_00348_073_20260306122321_91.13.BIN,23.55,06/03/2026 12:21
TG073_73211_68084_00349_073_20260306210217_91.13.BIN,32.00,06/03/2026 21:02
TG073_73212_67640_01272_073_20260306191658_91.13.BIN,81.26,06/03/2026 19:16
TG073_73213_67955_01130_073_20260306134620_91.13.BIN,42.05,07/03/2026 00:03
TG073_73213_67955_01131_073_20260306234258_91.13.BIN,24.48,07/03/2026 00:03
TG073_73214_67749_01098_073_20260306202109_91.13.BIN,59.81,06/03/2026 20:19
