Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00745_073_20251125190231_91.13.BIN,61.73,25/11/2025 19:04
TG073_73202_67679_00644_073_20251125081418_91.13.BIN,23.21,25/11/2025 08:14
TG073_73203_67817_00850_073_20251125193052_91.13.BIN,44.92,25/11/2025 19:55
TG073_73206_67655_00734_073_20251125111846_91.13.BIN,21.44,25/11/2025 12:09
TG073_73207_67539_00888_073_20251125051925_91.13.BIN,3.13,25/11/2025 05:19
TG073_73207_67539_00889_073_20251125054045_91.13.BIN,3.10,25/11/2025 05:41
TG073_73207_67539_00890_073_20251125135038_91.13.BIN,28.65,25/11/2025 23:50
TG073_73207_67539_00891_073_20251125235114_91.13.BIN,23.77,25/11/2025 23:50
TG073_73208_68097_01009_073_20251125122405_91.13.BIN,44.24,25/11/2025 20:34
TG073_73208_68097_01010_073_20251125203240_91.13.BIN,19.30,25/11/2025 20:34
TG073_73209_67705_00199_073_20251125185306_91.13.BIN,67.62,25/11/2025 18:54
TG073_73210_67802_01061_073_20251125054453_91.13.BIN,5.04,25/11/2025 05:45
TG073_73211_68084_00299_073_20251125193544_91.13.BIN,42.10,25/11/2025 19:36
TG073_73212_67640_01141_073_20251125191736_91.13.BIN,81.34,25/11/2025 19:18
TG073_73213_67955_00977_073_20251125124109_91.13.BIN,36.20,25/11/2025 21:01
TG073_73213_67955_00978_073_20251125205927_91.13.BIN,20.35,25/11/2025 21:01
TG073_73214_67749_00974_073_20251125114730_91.13.BIN,31.07,25/11/2025 20:47
TG073_73214_67749_00975_073_20251125204636_91.13.BIN,27.47,25/11/2025 20:47
