Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00773_073_20251229125507_91.13.BIN,28.70,29/12/2025 12:54
TG073_73204_67804_00895_073_20251229122145_91.13.BIN,29.77,29/12/2025 12:23
TG073_73205_67910_00354_073_20251229204017_91.13.BIN,32.98,29/12/2025 20:41
TG073_73206_67655_00758_073_20251229101214_91.13.BIN,14.72,29/12/2025 10:12
TG073_73207_67539_00931_073_20251229191612_91.13.BIN,50.06,29/12/2025 19:17
TG073_73208_68097_01056_073_20251229122423_91.13.BIN,37.35,29/12/2025 20:43
TG073_73208_68097_01057_073_20251229122946_91.13.BIN,1.97,29/12/2025 20:43
TG073_73208_68097_01058_073_20251229204323_91.13.BIN,22.17,29/12/2025 20:43
TG073_73209_67705_00006_073_20251229181851_91.13.BIN,58.19,29/12/2025 18:46
TG073_73210_67802_01121_073_20251229134652_91.13.BIN,37.99,29/12/2025 23:55
TG073_73210_67802_01122_073_20251229235518_91.13.BIN,22.77,29/12/2025 23:55
TG073_73212_67640_01181_073_20251229191447_91.13.BIN,61.83,29/12/2025 19:16
TG073_73213_67955_01032_073_20251229124002_91.13.BIN,32.47,29/12/2025 20:38
TG073_73213_67955_01033_073_20251229203814_91.13.BIN,21.08,29/12/2025 20:38
TG073_73214_67749_01016_073_20251229200449_91.13.BIN,45.14,29/12/2025 20:05
