Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00804_073_20260211203025_91.13.BIN,55.32,11/02/2026 20:29
TG073_73203_67817_00893_073_20260211121409_91.13.BIN,31.70,11/02/2026 12:14
TG073_73204_67804_00932_073_20260211134853_91.13.BIN,30.22,11/02/2026 16:10
TG073_73204_67804_00933_073_20260211154808_91.13.BIN,8.02,11/02/2026 16:10
TG073_73206_67655_00764_073_20260211081928_91.13.BIN,17.15,11/02/2026 08:19
TG073_73207_67539_00967_073_20260211193813_91.13.BIN,43.13,11/02/2026 19:39
TG073_73208_68097_01112_073_20260211192356_91.13.BIN,63.20,11/02/2026 19:23
TG073_73209_67705_00042_073_20260211181703_91.13.BIN,45.74,11/02/2026 18:49
TG073_73211_68084_00321_073_20260211115606_91.13.BIN,28.40,11/02/2026 11:56
TG073_73212_67640_01239_073_20260211122043_91.13.BIN,43.11,11/02/2026 20:36
TG073_73212_67640_01240_073_20260211203645_91.13.BIN,27.66,11/02/2026 20:36
TG073_73213_67955_01103_073_20260211124902_91.13.BIN,31.92,11/02/2026 21:07
TG073_73213_67955_01104_073_20260211203307_91.13.BIN,21.97,11/02/2026 21:07
TG073_73214_67749_01070_073_20260211194758_91.13.BIN,49.45,11/02/2026 19:47
