Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00821_073_20260223124421_91.13.BIN,31.15,23/02/2026 12:45
TG073_73201_67649_00822_073_20260223205404_91.13.BIN,20.13,23/02/2026 20:53
TG073_73203_68259_00002_073_20260223072916_91.13.BIN,25.83,23/02/2026 07:30
TG073_73205_67910_00381_073_20260223202637_91.13.BIN,49.07,23/02/2026 20:25
TG073_73206_67655_00769_073_20260223083619_91.13.BIN,24.71,23/02/2026 08:36
TG073_73207_67539_00978_073_20260223191635_91.13.BIN,56.30,23/02/2026 19:17
TG073_73208_68097_01128_073_20260223192054_91.13.BIN,60.79,23/02/2026 19:20
TG073_73209_67705_00054_073_20260223180507_91.13.BIN,47.08,23/02/2026 18:31
TG073_73210_67802_01208_073_20260223134553_91.13.BIN,39.23,23/02/2026 23:53
TG073_73210_67802_01209_073_20260223235414_91.13.BIN,21.44,23/02/2026 23:53
TG073_73211_68084_00333_073_20260223132209_91.13.BIN,32.90,23/02/2026 13:22
TG073_73212_67640_01255_073_20260223122418_91.13.BIN,51.45,23/02/2026 15:19
TG073_73212_67640_01256_073_20260223151915_91.13.BIN,8.95,23/02/2026 15:19
TG073_73213_67955_01117_073_20260223123823_91.13.BIN,34.47,23/02/2026 20:57
TG073_73213_67955_01118_073_20260223205644_91.13.BIN,24.95,23/02/2026 20:57
TG073_73214_67749_01081_073_20260223195941_91.13.BIN,55.82,23/02/2026 19:59
