Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00823_073_20260224130150_91.13.BIN,35.38,24/02/2026 13:01
TG073_73203_68259_00003_073_20260224063751_91.13.BIN,14.85,24/02/2026 08:04
TG073_73203_68259_00004_073_20260224080432_91.13.BIN,12.62,24/02/2026 08:04
TG073_73203_68259_00005_073_20260224194153_91.13.BIN,23.20,24/02/2026 19:44
TG073_73204_67804_00944_073_20260224130943_91.13.BIN,36.43,24/02/2026 13:09
TG073_73205_67910_00382_073_20260224190052_91.13.BIN,42.12,24/02/2026 18:59
TG073_73207_67539_00979_073_20260224192725_91.13.BIN,49.09,24/02/2026 19:25
TG073_73209_67705_00055_073_20260224181347_91.13.BIN,56.30,24/02/2026 18:44
TG073_73210_67802_01210_073_20260224134946_91.13.BIN,39.41,25/02/2026 00:00
TG073_73211_68084_00334_073_20260224111738_91.13.BIN,4.95,24/02/2026 11:16
TG073_73212_67640_01257_073_20260224190907_91.13.BIN,65.51,24/02/2026 19:08
TG073_73213_67955_01119_073_20260224124141_91.13.BIN,36.21,24/02/2026 21:01
TG073_73213_67955_01120_073_20260224210146_91.13.BIN,27.72,24/02/2026 21:01
TG073_73214_67749_01082_073_20260224120412_91.13.BIN,37.38,24/02/2026 20:32
TG073_73214_67749_01083_073_20260224203223_91.13.BIN,18.90,24/02/2026 20:32
TG073_73206_67655_00770_073_20260224081159_91.13.BIN,16.20,25/02/2026 08:22
TG073_73208_68097_01129_073_20260224122508_91.13.BIN,44.03,25/02/2026 05:01
TG073_73208_68097_01130_073_20260224204221_91.13.BIN,22.13,25/02/2026 05:01
