Arquivo,Tamanho (KB),Data Modificação
TG073_73202_67679_00010_073_20260108081522_91.13.BIN,14.86,08/01/2026 08:15
TG073_73202_67679_00011_073_20260108122922_91.13.BIN,12.12,08/01/2026 20:51
TG073_73202_67679_00012_073_20260108205031_91.13.BIN,24.18,08/01/2026 20:51
TG073_73203_67817_00883_073_20260108195215_91.13.BIN,52.92,08/01/2026 19:53
TG073_73204_67804_00906_073_20260108182851_91.13.BIN,38.11,08/01/2026 18:29
TG073_73205_67910_00361_073_20260108143351_91.13.BIN,33.82,08/01/2026 14:34
TG073_73207_67539_00941_073_20260108184650_91.13.BIN,53.98,08/01/2026 19:08
TG073_73208_68097_01070_073_20260108094006_91.13.BIN,31.24,08/01/2026 09:39
TG073_73208_68097_01071_073_20260108142331_91.13.BIN,3.50,08/01/2026 14:22
TG073_73209_67705_00014_073_20260108132126_91.13.BIN,37.97,08/01/2026 13:34
TG073_73210_67802_01139_073_20260108134535_91.13.BIN,39.34,08/01/2026 23:27
TG073_73210_67802_01140_073_20260108232716_91.13.BIN,18.99,08/01/2026 23:27
TG073_73212_67640_01197_073_20260108190452_91.13.BIN,56.18,08/01/2026 19:05
TG073_73213_67955_01047_073_20260108124118_91.13.BIN,30.74,08/01/2026 21:17
TG073_73213_67955_01048_073_20260108211538_91.13.BIN,29.27,08/01/2026 21:17
TG073_73214_67749_01030_073_20260108115928_91.13.BIN,31.98,08/01/2026 20:26
TG073_73214_67749_01031_073_20260108202547_91.13.BIN,21.33,08/01/2026 20:26
