Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00750_073_20251202184943_91.13.BIN,62.01,02/12/2025 18:49
TG073_73202_67679_00651_073_20251202194559_91.13.BIN,57.50,02/12/2025 19:46
TG073_73203_67817_00857_073_20251202143139_91.13.BIN,39.03,02/12/2025 14:46
TG073_73205_67910_00339_073_20251202075808_91.13.BIN,21.16,02/12/2025 07:58
TG073_73206_67655_00738_073_20251202080925_91.13.BIN,25.96,02/12/2025 08:10
TG073_73207_67539_00901_073_20251202125059_91.13.BIN,38.82,02/12/2025 21:25
TG073_73207_67539_00902_073_20251202212401_91.13.BIN,29.16,02/12/2025 21:25
TG073_73208_68097_01018_073_20251202192551_91.13.BIN,64.74,02/12/2025 19:26
TG073_73209_67705_00203_073_20251202181253_91.13.BIN,71.17,02/12/2025 18:44
TG073_73210_67802_01077_073_20251202134833_91.13.BIN,42.97,02/12/2025 23:59
TG073_73210_67802_01078_073_20251202235826_91.13.BIN,20.21,02/12/2025 23:59
TG073_73211_68084_00305_073_20251202185231_91.13.BIN,56.34,02/12/2025 19:11
TG073_73212_67640_01150_073_20251202121833_91.13.BIN,48.54,02/12/2025 20:40
TG073_73212_67640_01151_073_20251202204005_91.13.BIN,29.55,02/12/2025 20:40
TG073_73214_67749_00985_073_20251202120114_91.13.BIN,32.39,02/12/2025 20:45
TG073_73214_67749_00986_073_20251202202250_91.13.BIN,27.28,02/12/2025 20:45
