Arquivo,Tamanho (KB),Data Modificação
TG073_73204_67804_00887_073_20251224101952_91.13.BIN,19.32,24/12/2025 10:20
TG073_73206_67655_00755_073_20251224105821_91.13.BIN,34.75,24/12/2025 10:58
TG073_73207_67539_00925_073_20251224120804_91.13.BIN,28.37,24/12/2025 12:08
TG073_73208_68097_01050_073_20251224120942_91.13.BIN,33.78,24/12/2025 20:12
TG073_73208_68097_01051_073_20251224201205_91.13.BIN,20.69,24/12/2025 20:12
TG073_73209_67705_00003_073_20251224111340_91.13.BIN,24.27,24/12/2025 11:14
TG073_73210_67802_01118_073_20251224133445_91.13.BIN,27.50,24/12/2025 22:18
TG073_73210_67802_01119_073_20251224221733_91.13.BIN,8.49,24/12/2025 22:18
TG073_73212_67640_01177_073_20251224100553_91.13.BIN,26.76,24/12/2025 10:08
TG073_73213_67955_01023_073_20251224124517_91.13.BIN,27.25,24/12/2025 20:28
TG073_73213_67955_01024_073_20251224202839_91.13.BIN,10.30,24/12/2025 20:28
TG073_73214_67749_01011_073_20251224121351_91.13.BIN,24.52,24/12/2025 20:02
TG073_73214_67749_01012_073_20251224200215_91.13.BIN,18.79,24/12/2025 20:02
