Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00736_073_20251111092252_91.13.BIN,26.18,11/11/2025 09:23
TG073_73202_67679_00631_073_20251111123540_91.13.BIN,64.64,11/11/2025 20:42
TG073_73202_67679_00632_073_20251111204241_91.13.BIN,27.72,11/11/2025 20:42
TG073_73203_67817_00833_073_20251111081610_91.13.BIN,15.26,11/11/2025 08:16
TG073_73203_67817_00834_073_20251111184338_91.13.BIN,35.92,11/11/2025 18:43
TG073_73204_67804_00854_073_20251111195849_91.13.BIN,47.35,11/11/2025 19:59
TG073_73205_67910_00326_073_20251111095916_91.13.BIN,16.93,11/11/2025 09:59
TG073_73207_67539_00869_073_20251111192119_91.13.BIN,54.09,11/11/2025 19:21
TG073_73208_68097_00989_073_20251111075122_91.13.BIN,23.22,11/11/2025 07:52
TG073_73209_67705_00187_073_20251111085851_91.13.BIN,36.09,11/11/2025 08:58
TG073_73210_67802_01045_073_20251111134928_91.13.BIN,43.01,11/11/2025 23:51
TG073_73210_67802_01046_073_20251111235216_91.13.BIN,21.46,11/11/2025 23:51
TG073_73211_68084_00289_073_20251111185722_91.13.BIN,21.53,11/11/2025 18:57
TG073_73212_67640_01122_073_20251111192041_91.13.BIN,71.48,11/11/2025 19:20
TG073_73213_67955_00952_073_20251111125202_91.13.BIN,43.52,11/11/2025 20:53
TG073_73213_67955_00953_073_20251111205402_91.13.BIN,23.33,11/11/2025 20:53
TG073_73214_67749_00961_073_20251111120531_91.13.BIN,43.77,11/11/2025 20:41
TG073_73214_67749_00962_073_20251111202618_91.13.BIN,22.81,11/11/2025 20:41
