Arquivo,Tamanho (KB),Data Modificação
TG073_73203_67817_00875_073_20251231114015_91.13.BIN,39.27,31/12/2025 11:40
TG073_73204_67804_00897_073_20251231125522_91.13.BIN,22.95,31/12/2025 12:55
TG073_73207_67539_00933_073_20251231115040_91.13.BIN,32.73,31/12/2025 11:50
TG073_73208_68097_01060_073_20251231123317_91.13.BIN,36.37,31/12/2025 12:33
TG073_73209_67705_00008_073_20251231123848_91.13.BIN,30.29,31/12/2025 12:39
TG073_73210_67802_01125_073_20251231134100_91.13.BIN,25.96,31/12/2025 21:59
TG073_73210_67802_01126_073_20251231215944_91.13.BIN,12.51,31/12/2025 21:59
TG073_73212_67640_01184_073_20251231132453_91.13.BIN,30.88,31/12/2025 20:01
TG073_73212_67640_01185_073_20251231200222_91.13.BIN,22.90,31/12/2025 20:01
TG073_73213_67955_01036_073_20251231124025_91.13.BIN,35.09,31/12/2025 20:30
TG073_73213_67955_01037_073_20251231203121_91.13.BIN,14.25,31/12/2025 20:30
TG073_73214_67749_01019_073_20251231115709_91.13.BIN,27.29,31/12/2025 20:04
TG073_73214_67749_01020_073_20251231200419_91.13.BIN,23.91,31/12/2025 20:04
