Arquivo,Tamanho (KB),Data Modificação
TG073_73210_67802_01213_073_20260226000834_91.13.BIN,19.40,26/02/2026 00:08
TG073_73201_67649_00825_073_20260226082850_91.13.BIN,15.27,26/02/2026 08:29
TG073_73201_67649_00826_073_20260226181714_91.13.BIN,30.85,26/02/2026 18:42
TG073_73203_68259_00006_073_20260226063359_91.13.BIN,17.95,26/02/2026 07:26
TG073_73203_68259_00007_073_20260226072637_91.13.BIN,7.40,26/02/2026 07:26
TG073_73204_67804_00946_073_20260226194804_91.13.BIN,46.83,26/02/2026 19:46
TG073_73205_67910_00384_073_20260226145945_91.13.BIN,28.90,26/02/2026 14:58
TG073_73207_67539_00981_073_20260226192357_91.13.BIN,55.38,26/02/2026 19:22
TG073_73207_67539_00982_073_20260226235920_91.13.BIN,3.14,27/02/2026 00:01
TG073_73208_68097_01132_073_20260226121543_91.13.BIN,35.79,26/02/2026 20:43
TG073_73208_68097_01133_073_20260226204426_91.13.BIN,24.11,26/02/2026 20:43
TG073_73209_67705_00057_073_20260226094237_91.13.BIN,18.14,26/02/2026 09:43
TG073_73209_67705_00058_073_20260226204805_91.13.BIN,25.68,26/02/2026 20:48
TG073_73210_67802_01214_073_20260226140409_91.13.BIN,40.51,26/02/2026 14:05
TG073_73211_68084_00337_073_20260226132657_91.13.BIN,29.52,26/02/2026 13:26
TG073_73212_67640_01260_073_20260226191543_91.13.BIN,70.45,26/02/2026 19:15
TG073_73213_67955_01123_073_20260226124753_91.13.BIN,33.30,26/02/2026 20:56
TG073_73213_67955_01124_073_20260226205646_91.13.BIN,27.85,26/02/2026 20:56
TG073_73214_67749_01085_073_20260226120921_91.13.BIN,36.80,26/02/2026 20:29
TG073_73214_67749_01086_073_20260226203036_91.13.BIN,25.78,26/02/2026 20:29
