Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00795_073_20260129122734_91.13.BIN,31.21,29/01/2026 12:26
TG073_73203_68259_00828_073_20260129120935_91.13.BIN,33.79,29/01/2026 20:35
TG073_73203_68259_00829_073_20260129203530_91.13.BIN,27.96,29/01/2026 20:35
TG073_73205_67910_00377_073_20260129054921_91.13.BIN,4.00,29/01/2026 05:50
TG073_73206_67655_00760_073_20260129133916_91.13.BIN,29.49,29/01/2026 13:40
TG073_73207_67539_00959_073_20260129191313_91.13.BIN,48.70,29/01/2026 19:13
TG073_73208_68097_01099_073_20260129122507_91.13.BIN,37.16,29/01/2026 20:39
TG073_73208_68097_01100_073_20260129203801_91.13.BIN,23.97,29/01/2026 20:39
TG073_73209_67705_00037_073_20260129181708_91.13.BIN,46.19,29/01/2026 18:44
TG073_73210_67802_01177_073_20260129134035_91.13.BIN,38.79,29/01/2026 23:57
TG073_73210_67802_01178_073_20260129235654_91.13.BIN,17.10,29/01/2026 23:57
TG073_73212_67640_01228_073_20260129191700_91.13.BIN,70.90,29/01/2026 19:17
TG073_73213_67955_01088_073_20260129125014_91.13.BIN,34.73,29/01/2026 21:20
TG073_73213_67955_01089_073_20260129211946_91.13.BIN,21.24,29/01/2026 21:20
TG073_73214_67749_01060_073_20260129195509_91.13.BIN,57.65,29/01/2026 19:55
