Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00739_073_20251114191521_91.13.BIN,33.39,14/11/2025 19:15
TG073_73202_67679_00635_073_20251114101838_91.13.BIN,29.25,14/11/2025 10:19
TG073_73203_67817_00836_073_20251114080031_91.13.BIN,26.10,14/11/2025 08:00
TG073_73203_67817_00837_073_20251114191458_91.13.BIN,18.82,14/11/2025 19:14
TG073_73204_67804_00858_073_20251114115922_91.13.BIN,30.76,14/11/2025 20:51
TG073_73204_67804_00859_073_20251114205204_91.13.BIN,21.31,14/11/2025 20:51
TG073_73205_67910_00330_073_20251114082016_91.13.BIN,17.31,14/11/2025 08:20
TG073_73207_67539_00872_073_20251114192747_91.13.BIN,45.49,14/11/2025 19:27
TG073_73208_68097_00992_073_20251114122543_91.13.BIN,41.27,14/11/2025 20:45
TG073_73208_68097_00993_073_20251114204543_91.13.BIN,23.17,14/11/2025 20:45
TG073_73209_67705_00190_073_20251114184846_91.13.BIN,51.56,14/11/2025 18:48
TG073_73210_67802_01051_073_20251114135200_91.13.BIN,40.89,14/11/2025 23:49
TG073_73210_67802_01052_073_20251114234920_91.13.BIN,29.80,14/11/2025 23:49
TG073_73212_67640_01127_073_20251114190839_91.13.BIN,72.59,14/11/2025 19:08
TG073_73214_67749_00966_073_20251114205543_91.13.BIN,46.95,14/11/2025 20:55
TG073_73213_67955_00958_073_20251114124225_91.13.BIN,33.54,15/11/2025 21:00
TG073_73213_67955_00959_073_20251114210059_91.13.BIN,23.11,15/11/2025 21:00
