Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00780_073_20260113135837_91.13.BIN,35.01,13/01/2026 13:58
TG073_73201_67649_00781_073_20260113140243_91.13.BIN,2.39,13/01/2026 14:03
TG073_73202_67679_00016_073_20260113105432_91.13.BIN,29.66,13/01/2026 10:55
TG073_73203_67817_00891_073_20260113194354_91.13.BIN,43.58,13/01/2026 19:43
TG073_73205_67910_00364_073_20260113080817_91.13.BIN,16.52,13/01/2026 08:07
TG073_73207_67539_00945_073_20260113191459_91.13.BIN,52.70,13/01/2026 19:15
TG073_73208_68097_01076_073_20260113192302_91.13.BIN,52.78,13/01/2026 19:24
TG073_73209_67705_00019_073_20260113181811_91.13.BIN,37.64,13/01/2026 18:33
TG073_73210_67802_01147_073_20260113134303_91.13.BIN,38.49,13/01/2026 23:43
TG073_73210_67802_01148_073_20260113234255_91.13.BIN,20.85,13/01/2026 23:43
TG073_73212_67640_01203_073_20260113123142_91.13.BIN,42.75,13/01/2026 20:42
TG073_73212_67640_01204_073_20260113204328_91.13.BIN,34.17,13/01/2026 20:42
TG073_73213_67955_01056_073_20260113124937_91.13.BIN,9.35,13/01/2026 21:10
TG073_73213_67955_01057_073_20260113125258_91.13.BIN,2.38,13/01/2026 21:10
TG073_73213_67955_01058_073_20260113211036_91.13.BIN,28.79,13/01/2026 21:10
TG073_73214_67749_01036_073_20260113115833_91.13.BIN,34.16,13/01/2026 20:23
TG073_73214_67749_01037_073_20260113202309_91.13.BIN,21.68,13/01/2026 20:23
TG073_73204_67804_00912_073_20260113122433_91.13.BIN,27.86,14/01/2026 05:25
