Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00749_073_20251201184313_91.13.BIN,58.07,01/12/2025 18:42
TG073_73202_67679_00649_073_20251201114342_91.13.BIN,38.22,01/12/2025 20:37
TG073_73202_67679_00650_073_20251201203629_91.13.BIN,32.57,01/12/2025 20:37
TG073_73203_67817_00856_073_20251201081122_91.13.BIN,25.28,01/12/2025 08:10
TG073_73205_67910_00338_073_20251201120147_91.13.BIN,33.48,01/12/2025 12:14
TG073_73207_67539_00899_073_20251201124002_91.13.BIN,42.10,01/12/2025 20:59
TG073_73207_67539_00900_073_20251201205902_91.13.BIN,29.54,01/12/2025 20:59
TG073_73208_68097_01016_073_20251201122236_91.13.BIN,43.89,01/12/2025 20:39
TG073_73208_68097_01017_073_20251201203947_91.13.BIN,23.41,01/12/2025 20:39
TG073_73209_67705_00202_073_20251201181028_91.13.BIN,68.30,01/12/2025 18:37
TG073_73210_67802_01075_073_20251201134840_91.13.BIN,35.72,01/12/2025 23:51
TG073_73210_67802_01076_073_20251201235131_91.13.BIN,21.22,01/12/2025 23:51
TG073_73211_68084_00304_073_20251201190602_91.13.BIN,57.62,01/12/2025 19:11
TG073_73212_67640_01149_073_20251201190320_91.13.BIN,78.98,01/12/2025 19:03
TG073_73214_67749_00984_073_20251201195557_91.13.BIN,48.53,01/12/2025 19:55
