Arquivo,Tamanho (KB),Data Modificação
TG073_73201_67649_00752_073_20251204133310_91.13.BIN,34.65,04/12/2025 21:08
TG073_73201_67649_00753_073_20251204210728_91.13.BIN,23.96,04/12/2025 21:08
TG073_73202_67679_00654_073_20251204191116_91.13.BIN,65.05,04/12/2025 19:12
TG073_73203_67817_00860_073_20251204193810_91.13.BIN,66.15,04/12/2025 19:38
TG073_73205_67910_00342_073_20251204203514_91.13.BIN,60.18,04/12/2025 20:43
TG073_73207_67539_00905_073_20251204123558_91.13.BIN,40.04,04/12/2025 12:50
TG073_73208_68097_01020_073_20251204192353_91.13.BIN,67.74,04/12/2025 19:25
TG073_73209_67705_00205_073_20251204181452_91.13.BIN,53.76,04/12/2025 18:47
TG073_73210_67802_01081_073_20251204135219_91.13.BIN,44.20,04/12/2025 16:22
TG073_73210_67802_01082_073_20251204153748_91.13.BIN,5.82,04/12/2025 16:22
TG073_73211_68084_00307_073_20251204080935_91.13.BIN,15.51,04/12/2025 08:09
TG073_73211_68084_00308_073_20251204234622_91.13.BIN,24.27,04/12/2025 23:46
TG073_73212_67640_01153_073_20251204122130_91.13.BIN,49.86,04/12/2025 20:38
TG073_73212_67640_01154_073_20251204203752_91.13.BIN,37.77,04/12/2025 20:38
TG073_73214_67749_00988_073_20251204124129_91.13.BIN,33.26,04/12/2025 12:42
