Arquivo,Tamanho (KB),Data Modificação
TG073_73210_67802_01188_073_20260212000515_91.13.BIN,19.33,12/02/2026 00:03
TG073_73201_67649_00805_073_20260212190151_91.13.BIN,54.36,12/02/2026 19:01
TG073_73203_67817_00894_073_20260212124135_91.13.BIN,24.99,12/02/2026 12:41
TG073_73204_67804_00934_073_20260212115618_91.13.BIN,27.73,12/02/2026 20:25
TG073_73204_67804_00935_073_20260212202718_91.13.BIN,17.84,12/02/2026 20:25
TG073_73206_67655_00765_073_20260212091526_91.13.BIN,12.23,12/02/2026 09:16
TG073_73207_67539_00968_073_20260212192449_91.13.BIN,53.09,12/02/2026 19:25
TG073_73208_68097_01113_073_20260212122753_91.13.BIN,44.79,12/02/2026 20:46
TG073_73208_68097_01114_073_20260212123037_91.13.BIN,1.96,12/02/2026 20:46
TG073_73208_68097_01115_073_20260212204839_91.13.BIN,23.68,12/02/2026 20:46
TG073_73209_67705_00043_073_20260212180416_91.13.BIN,44.60,12/02/2026 18:30
TG073_73210_67802_01189_073_20260212133811_91.13.BIN,37.16,12/02/2026 23:58
TG073_73210_67802_01190_073_20260212233128_91.13.BIN,23.03,12/02/2026 23:58
TG073_73211_68084_00322_073_20260212093312_91.13.BIN,11.40,12/02/2026 09:32
TG073_73212_67640_01241_073_20260212191439_91.13.BIN,60.48,12/02/2026 19:16
TG073_73213_67955_01105_073_20260212124256_91.13.BIN,36.08,12/02/2026 21:02
TG073_73213_67955_01106_073_20260212210215_91.13.BIN,32.21,12/02/2026 21:02
TG073_73214_67749_01071_073_20260212200839_91.13.BIN,47.64,12/02/2026 20:06
